baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Gene	Desc
162.226248688188	23.8710937626734	4.24720666423756	5.62042199727963	1.90491583860679e-08	4.05937565207107e-05	Treatment_GramPos_vs_Naive	Caust.v2_008854	XP_017886759
5992.19026261401	-1.04293128243226	0.284968360069565	-3.65981431123676	0.00025239808174112	0.0655927209988203	Treatment_GramPos_vs_Naive	Caust.v2_009392	XP_017891368
612.029754966866	1.2207372162665	0.214621999447827	5.68784756179315	1.28650580673413e-08	3.42692984268804e-05	Treatment_GramPos_vs_Naive	Caust.v2_009890	XP_017893202
36.4876063956509	-2.0397311909913	0.523937792405104	-3.89307895051442	9.89799220467763e-05	0.0421852427763361	Treatment_GramPos_vs_Naive	Caust.v2_010238	XP_017892673
267.855649438485	-2.37487834217804	0.655635512110526	-3.62225397848445	0.000292047170479395	0.074089585748999	Treatment_GramPos_vs_Naive	Caust.v2_010556	XP_026668802
1674.26242208022	-1.90478847893714	0.499812356595542	-3.81100717859709	0.000138401747576585	0.0526668078724467	Treatment_GramPos_vs_Naive	Caust.v2_011033	XP_026672885
174.236970110151	-3.1493939737194	0.724913167850661	-4.34451202349825	1.39585598604148e-05	0.0106234610937657	Treatment_GramPos_vs_Naive	Caust.v2_011034	XP_017887007
13268.2437571227	1.23280612510001	0.329778849128229	3.73828136146067	0.000185282524635092	0.0540522403658362	Treatment_GramPos_vs_Naive	Caust.v2_011155	XP_017875703
202.584600228098	-9.94433992311402	2.79390017966349	-3.5593039420298	0.00037183900066103	0.0874935189277233	Treatment_GramPos_vs_Naive	Caust.v2_011917	XP_017881629
111.587762549197	21.3261708318553	4.24784390403492	5.02046951668777	5.15453310434478e-07	0.000686519377834921	Treatment_GramPos_vs_Naive	Caust.v2_012616	XP_026670530
3292.82701353596	0.738108104497855	0.173416006132823	4.25628591591783	2.07850872126067e-05	0.0147643402833549	Treatment_GramPos_vs_Naive	Caust.v2_012833	XP_017877917
226.095094323342	22.9930086748006	4.2472836149726	5.41357977455173	6.17770522969595e-08	9.40334988891576e-05	Treatment_GramPos_vs_Naive	Caust.v2_012959	XP_017879365
1654.95927276866	-0.660856648147477	0.14933464253459	-4.42534054343355	9.6290261126351e-06	0.007892097940779	Treatment_GramPos_vs_Naive	Caust.v2_013957	XP_017880344
105.255989993139	-0.996686639725292	0.253085093758699	-3.93814833154721	8.21128299261512e-05	0.0380396609940496	Treatment_GramPos_vs_Naive	Caust.v2_014240	XP_026672586
59.7279327668595	-1.83395036746805	0.50818718307316	-3.60880877864255	0.000307606235556622	0.0744896463603593	Treatment_GramPos_vs_Naive	Caust.v2_015712	XP_026674681
2066.37093965783	0.701655189096637	0.174179199818965	4.02835235106092	5.61691188054605e-05	0.0272037254941901	Treatment_GramPos_vs_Naive	Caust.v2_015786	XP_017886641
37.6279729405611	3.57496594375438	0.958871631476209	3.72830504772638	0.000192771950624287	0.0540522403658362	Treatment_GramPos_vs_Naive	Caust.v2_016268	NA
58.5673156071165	7.20727021420532	1.13705181461653	6.33855917695004	2.31923761605824e-10	1.23557383995503e-06	Treatment_GramPos_vs_Naive	Caust.v2_016765	XP_026668057
199.947906154671	23.6196372452158	4.24719225496749	5.5612357122733	2.67871104663861e-08	4.75694436698907e-05	Treatment_GramPos_vs_Naive	Caust.v2_018296	XP_017893318
147.324137949598	-1.34296715682147	0.358862847229661	-3.74228529698425	0.000182354316523111	0.0540522403658362	Treatment_GramPos_vs_Naive	Caust.v2_019876	XP_026675305
3676.00222700166	-4.93093953176436	1.33339192847162	-3.69804213335562	0.000217268831362578	0.0593589589273916	Treatment_GramPos_vs_Naive	Caust.v2_020435	XP_026674889
20.275348991269	-6.10532441655192	1.5737050432847	-3.87958623034506	0.000104634303359336	0.0428799423959127	Treatment_GramPos_vs_Naive	Caust.v2_020597	NA
20.5758231877984	3.5331250421187	0.857293767837529	4.1212536176844	3.76816319672441e-05	0.0215999238118678	Treatment_GramPos_vs_Naive	Caust.v2_020821	XP_017887835
936.142977700631	2.53596893619833	0.558790229194764	4.53832011317153	5.67041375407926e-06	0.00503485487914288	Treatment_GramPos_vs_Naive	Caust.v2_020887	XP_017875581
13503.7744779	2.26153285316368	0.398701496347898	5.67224571234195	1.40937631355448e-08	2.65855351946828e-05	Treatment_GramNeg_vs_Naive	Caust.v2_000063	XP_017876032
1627.88141135369	1.09562732880908	0.279447139436544	3.92069616822065	8.82935277440815e-05	0.0500585841165465	Treatment_GramNeg_vs_Naive	Caust.v2_003325	XP_017886675
612.256813839285	4.03420056580524	1.02906802586658	3.9202467323849	8.84583568060549e-05	0.0500585841165465	Treatment_GramNeg_vs_Naive	Caust.v2_003449	XP_017880991
948.350153283535	-1.33154553611736	0.362034583624221	-3.67795121335552	0.000235114915161369	0.0950368074927278	Treatment_GramNeg_vs_Naive	Caust.v2_004115	XP_017884925
72.4232549943451	8.67739480816164	2.12579502518707	4.08195273078976	4.46588812205192e-05	0.0315905761033648	Treatment_GramNeg_vs_Naive	Caust.v2_005813	XP_026668952
90.1668604531881	1.3655605877015	0.344187054514163	3.96749549348699	7.26318850950447e-05	0.0483557456179833	Treatment_GramNeg_vs_Naive	Caust.v2_006295	XP_017885980
63.1099962102194	3.23278770441824	0.858831898788892	3.76416817886835	0.000167104396967432	0.0756515025950956	Treatment_GramNeg_vs_Naive	Caust.v2_006490	XP_017876448
77.4829968852502	-2.51217528100516	0.321476837238333	-7.81448300470466	5.51890798934732e-15	3.12315003117165e-11	Treatment_GramNeg_vs_Naive	Caust.v2_007535	XP_017876466
162.226248688188	22.5476443760635	4.24748971764766	5.3084635572822	1.10553183187453e-07	0.000171870126504818	Treatment_GramNeg_vs_Naive	Caust.v2_008854	XP_017886759
612.029754966866	0.952409222021756	0.215121282243791	4.42731287247729	9.54142854277341e-06	0.00981726256791904	Treatment_GramNeg_vs_Naive	Caust.v2_009890	XP_017893202
174.236970110151	-2.8109173185881	0.72355087191528	-3.88489244874717	0.000102375198383997	0.0551753569195278	Treatment_GramNeg_vs_Naive	Caust.v2_011034	XP_017887007
619.421246632711	-12.3358851134643	1.26361611169003	-9.76236769960592	1.63297481969308e-22	1.84820090092863e-18	Treatment_GramNeg_vs_Naive	Caust.v2_011640	XP_017877117
111.587762549197	22.3674040228402	4.247455496802	5.26607142551136	1.39374076666654e-07	0.000175270644412576	Treatment_GramNeg_vs_Naive	Caust.v2_012616	XP_026670530
226.095094323342	17.5222009192795	4.25870916989053	4.11443942760004	3.88121455422831e-05	0.0292850575498373	Treatment_GramNeg_vs_Naive	Caust.v2_012959	XP_017879365
85.1257374181049	1.18931073081412	0.30121042875409	3.94843809270987	7.86627521554418e-05	0.0494613904941828	Treatment_GramNeg_vs_Naive	Caust.v2_013115	XP_026674965
412.69378587109	-1.86953368474449	0.508290775384792	-3.67807911392686	0.000234997076155178	0.0950368074927278	Treatment_GramNeg_vs_Naive	Caust.v2_013678	XP_017884264
82.2139551999165	-2.23989369735801	0.51080727122653	-4.38500746471299	1.1598180113739e-05	0.0109390168772748	Treatment_GramNeg_vs_Naive	Caust.v2_014545	XP_017875588
185.34416791285	-0.981537627782453	0.253673632200106	-3.86929307263667	0.000109151374682514	0.0561534208480315	Treatment_GramNeg_vs_Naive	Caust.v2_014664	XP_017889397
32.4113858228871	-7.1419772747873	1.9314364057853	-3.69775430006118	0.000217515271677319	0.0946860709555344	Treatment_GramNeg_vs_Naive	Caust.v2_015673	XP_017881138
58.5673156071165	6.47218047327956	1.13933599840246	5.6806600356301	1.34175939086259e-08	2.65855351946828e-05	Treatment_GramNeg_vs_Naive	Caust.v2_016765	XP_026668057
126.954895351074	2.50371174850489	0.659701215673979	3.79522075906285	0.000147512140505783	0.0695642669268523	Treatment_GramNeg_vs_Naive	Caust.v2_017653	XP_026666911
199.947906154671	22.4740684936658	4.2474040519859	5.29124807025551	1.21484450613054e-07	0.000171870126504818	Treatment_GramNeg_vs_Naive	Caust.v2_018296	XP_017893318
85.3247489662014	-24.3190269969739	4.24738343984439	-5.72564905933353	1.03039028046975e-08	2.65855351946828e-05	Treatment_GramNeg_vs_Naive	Caust.v2_018887	XP_026669492
14.0544269079173	4.24457621045022	1.02182844019474	4.15390298751254	3.26851792779537e-05	0.0264236327905629	Treatment_GramNeg_vs_Naive	Caust.v2_019430	XP_026666941
230.404800050806	1.05058694069275	0.249571004395015	4.20957131313984	2.5585567825568e-05	0.0222751889730599	Treatment_GramNeg_vs_Naive	Caust.v2_019445	XP_017879530
13.7471441787513	-7.69124436748403	2.09746628833468	-3.66692156639649	0.000245488052597131	0.095808061354977	Treatment_GramNeg_vs_Naive	Caust.v2_020021	NA
169.080558076385	-10.9971522416461	2.86252786089246	-3.84176251762926	0.000122153995345982	0.0601103877967748	Treatment_GramNeg_vs_Naive	Caust.v2_020272	XP_017878418
936.142977700631	3.39893615137444	0.558569148814394	6.08507676907853	1.16435506487535e-09	4.39272354141972e-06	Treatment_GramNeg_vs_Naive	Caust.v2_020887	XP_017875581
27.7383863352991	-8.12939573670112	1.71565256009409	-4.73836948446911	2.15444719742387e-06	0.00243840333804434	Treatment_GramNeg_vs_Naive	Caust.v2_021507	XP_026667916
