baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	OrthoGroup
64.3413412597959	-0.116371990929619	0.929495852766963	-0.125199042667267	0.900365975123056	0.999943683465691	Treatment_Wound_vs_Naive	OG0000002
261.669526307911	-0.0740836471164905	0.468597970633346	-0.158096389142191	0.874380845877601	0.999943683465691	Treatment_Wound_vs_Naive	OG0000003
59085.700539835	-0.241503971645267	0.445642832145465	-0.541922710800914	0.587871750771789	0.999943683465691	Treatment_Wound_vs_Naive	OG0000009
33.0917117141642	-0.236634580394971	1.26826919974702	-0.186580719962427	0.85198938451723	0.999943683465691	Treatment_Wound_vs_Naive	OG0000011
22461.0648056443	0.225186886498866	0.317897534855721	0.708363110148267	0.478719794874664	0.999943683465691	Treatment_Wound_vs_Naive	OG0000013
4236.65831836825	-0.356200278901021	1.06232590045565	-0.335302263409223	0.737397086507662	0.999943683465691	Treatment_Wound_vs_Naive	OG0000016
130.079903724357	0.744181468851157	0.940774509052334	0.791030647291655	0.428926107597503	0.999943683465691	Treatment_Wound_vs_Naive	OG0000017
207.047058809979	-0.496437831007798	0.815952603067288	-0.608415034331178	0.542912242634289	0.999943683465691	Treatment_Wound_vs_Naive	OG0000018
30374.4885110583	0.18646415161326	0.163886381843809	1.13776477041862	0.255218719289961	0.999943683465691	Treatment_Wound_vs_Naive	OG0000020
138072.971495013	-0.0172621644023564	0.258805980499427	-0.0666992484835356	0.946821132604725	0.999943683465691	Treatment_Wound_vs_Naive	OG0000034
16.1088836383665	-0.435193905871787	1.13435841388121	-0.383647620140418	0.701239640087515	0.999943683465691	Treatment_Wound_vs_Naive	OG0000036
7445.14935006687	0.0778365578439671	0.467774351483528	0.16639766074628	0.867844014746762	0.999943683465691	Treatment_Wound_vs_Naive	OG0000038
17101.2611703267	-0.0207830400071944	0.3357161250567	-0.0619065885014737	0.95063722069861	0.999943683465691	Treatment_Wound_vs_Naive	OG0000041
20735.3757978074	0.186304946412349	0.178694280605807	1.0425904275209	0.297138024579628	0.999943683465691	Treatment_Wound_vs_Naive	OG0000042
4297.34911287146	-0.273871400326209	0.496412211662395	-0.551701577624496	0.581152828910311	0.999943683465691	Treatment_Wound_vs_Naive	OG0000044
797.701366860908	-0.173174516097461	0.414713973348687	-0.417575792537518	0.676257298819124	0.999943683465691	Treatment_Wound_vs_Naive	OG0000045
593.99007304277	0.144646208913899	0.437894792680601	0.330321829196547	0.74115680045908	0.999943683465691	Treatment_Wound_vs_Naive	OG0000047
15500.3537097824	-0.194343186706214	0.495607030764938	-0.392131617677533	0.694960966991698	0.999943683465691	Treatment_Wound_vs_Naive	OG0000048
365164.529491684	0.0728568697969527	0.930024064528777	0.0783386931324919	0.937558639351514	0.999943683465691	Treatment_Wound_vs_Naive	OG0000050
3878.66635348484	-0.0554335456520952	0.477517314917234	-0.116086985582299	0.907583603076758	0.999943683465691	Treatment_Wound_vs_Naive	OG0000051
61.3292056982375	-0.0454877872352516	0.443196880553176	-0.102635621393535	0.918252170334147	0.999943683465691	Treatment_Wound_vs_Naive	OG0000053
33907.8357900211	-0.373030395016084	0.363555999699319	-1.02606034647922	0.304863139921875	0.999943683465691	Treatment_Wound_vs_Naive	OG0000054
356.183041467404	-0.0730397640093165	0.386249732883098	-0.189099843420274	0.85001456420437	0.999943683465691	Treatment_Wound_vs_Naive	OG0000055
1099.07706093539	0.00678417461102608	0.481201879287463	0.0140983959187186	0.988751480200506	0.999943683465691	Treatment_Wound_vs_Naive	OG0000056
17323.6552447588	-0.0981832915945372	0.146535007894499	-0.670033004435546	0.502836750944559	0.999943683465691	Treatment_Wound_vs_Naive	OG0000058
2180.88156740806	-0.108295782627118	0.373972122226509	-0.289582501450536	0.772135655486071	0.999943683465691	Treatment_Wound_vs_Naive	OG0000059
1391.85608501854	-0.731420448576368	0.591775937319044	-1.23597531168632	0.21646774071733	0.999943683465691	Treatment_Wound_vs_Naive	OG0000060
218.112249402129	-0.310820412385639	0.560320365193685	-0.55471910659217	0.579086805262944	0.999943683465691	Treatment_Wound_vs_Naive	OG0000064
320554.864827765	0.42006735119573	1.27763772205424	0.328784399477756	0.742318655545624	0.999943683465691	Treatment_Wound_vs_Naive	OG0000065
633.854990836858	0.105371032221897	0.555182424023573	0.189795331520478	0.849469514312471	0.999943683465691	Treatment_Wound_vs_Naive	OG0000066
14578.4801462709	0.156619133190057	0.38626702022783	0.405468561871214	0.68513312278863	0.999943683465691	Treatment_Wound_vs_Naive	OG0000067
97467.6217110077	-0.0117281485756352	0.129147252731134	-0.0908122188247512	0.927641800952999	0.999943683465691	Treatment_Wound_vs_Naive	OG0000068
1210.01842282254	-0.322124724855905	0.218813767241012	-1.47214103078396	0.140982797506158	0.999943683465691	Treatment_Wound_vs_Naive	OG0000070
655.78593327749	-0.129470822369782	0.324278155879986	-0.399258537839034	0.689702714470386	0.999943683465691	Treatment_Wound_vs_Naive	OG0000071
374.101281147138	-0.179824666221833	0.48061495419545	-0.374155370431326	0.708288725685849	0.999943683465691	Treatment_Wound_vs_Naive	OG0000072
46601.6373732365	-0.232163314844854	0.583017901551124	-0.398209581947966	0.690475703411858	0.999943683465691	Treatment_Wound_vs_Naive	OG0000073
1038.49757720672	-0.0636756862908002	0.87277735585351	-0.0729575370668619	0.941839907928819	0.999943683465691	Treatment_Wound_vs_Naive	OG0000080
551.254084167507	-0.454357842408594	1.06102333665664	-0.428226059419491	0.668486545429467	0.999943683465691	Treatment_Wound_vs_Naive	OG0000081
